Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
8885,2008-08-12T14:31:11Z,2011-11-16T00:12:24Z,2012-07-15T01:58:09Z,1,NA,3
8893,2008-08-12T14:35:39Z,2012-12-22T18:20:51Z,NA,10,733,6
8894,2008-08-12T14:35:46Z,NA,NA,5,277,1
8896,2008-08-12T14:37:28Z,NA,NA,77,1107,12
8919,2008-08-12T14:53:58Z,NA,NA,7,178,2
8921,2008-08-12T14:54:42Z,2012-01-28T01:10:52Z,2012-02-19T02:30:24Z,73,NA,0
8939,2008-08-12T15:03:40Z,NA,NA,4,1088,1
8940,2008-08-12T15:04:29Z,NA,NA,-1,1111,1
8941,2008-08-12T15:07:40Z,NA,NA,53,832,8
8948,2008-08-12T15:16:00Z,NA,NA,84,145,13
8950,2008-08-12T15:17:47Z,NA,NA,0,509,4
8952,2008-08-12T15:20:25Z,NA,NA,70,565,11
8966,2008-08-12T15:28:34Z,NA,NA,19,1124,5
8968,2008-08-12T15:29:18Z,NA,NA,7,1126,5
8970,2008-08-12T15:31:40Z,NA,NA,6,85,7
8985,2008-08-12T15:48:59Z,NA,2008-08-24T15:38:31Z,5,NA,5
8986,2008-08-12T15:50:29Z,NA,2008-08-24T14:54:56Z,-11,NA,4
8987,2008-08-12T15:50:49Z,NA,NA,25,940,1
9002,2008-08-12T15:58:30Z,NA,NA,3,162,3
9009,2008-08-12T16:03:54Z,NA,NA,40,238,5
9014,2008-08-12T16:17:22Z,NA,2008-08-24T14:56:35Z,-1,NA,4
9018,2008-08-12T16:20:58Z,NA,NA,0,636,2
9019,2008-08-12T16:22:14Z,NA,NA,1,1030,7
9022,2008-08-12T16:25:18Z,NA,NA,5,296,3
9024,2008-08-12T16:27:39Z,NA,NA,6,614,2
9033,2008-08-12T16:32:24Z,2012-02-29T16:52:14Z,NA,1476,31505,296
9044,2008-08-12T16:52:08Z,NA,NA,10,122,5
9051,2008-08-12T17:02:24Z,2011-11-25T13:59:55Z,2012-08-22T00:39:28Z,68,NA,24
9052,2008-08-12T17:03:28Z,NA,NA,8,428190,4
9072,2008-08-12T17:47:26Z,NA,NA,2,67,2
9081,2008-08-12T17:55:32Z,NA,NA,2133,116,6
9091,2008-08-12T18:01:27Z,NA,NA,9,571,7
9097,2008-08-12T18:19:49Z,2011-07-02T19:09:53Z,2012-02-22T22:09:22Z,10,NA,0
9104,2008-08-12T18:27:35Z,NA,NA,31,232,5
9122,2008-08-12T18:45:55Z,NA,NA,247,44,28
9136,2008-08-12T19:01:17Z,NA,NA,4,767,1
9141,2008-08-12T19:05:41Z,NA,2009-01-02T10:19:59Z,-2,NA,-1
9143,2008-08-12T19:10:25Z,NA,NA,11,205,8
9157,2008-08-12T19:24:22Z,2010-06-11T13:19:25Z,2010-06-15T16:33:44Z,31,NA,0
9161,2008-08-12T19:27:35Z,NA,NA,4,71,1
9173,2008-08-12T19:35:44Z,NA,NA,7,1135,14
9185,2008-08-12T19:46:43Z,2012-02-10T03:59:36Z,2016-01-26T16:42:09Z,234,NA,39
9191,2008-08-12T19:50:13Z,NA,NA,23,755,6
9204,2008-08-12T20:06:13Z,NA,NA,15,578,5
9228,2008-08-12T20:48:30Z,NA,NA,3,357,4
9231,2008-08-12T20:49:54Z,2013-11-26T12:09:51Z,NA,8,538,9
9237,2008-08-12T21:02:22Z,NA,2008-08-12T21:42:56Z,-3,NA,3
9240,2008-08-12T21:06:38Z,NA,NA,10,1144,9
9256,2008-08-12T21:27:40Z,NA,NA,4,905,2
9272,2008-08-12T21:44:32Z,NA,NA,79,1146,12
9275,2008-08-12T21:47:45Z,NA,NA,1,1104,4
9279,2008-08-12T21:56:10Z,NA,NA,32,302,15
9289,2008-08-12T22:21:30Z,NA,NA,34,268,6
9301,2008-08-12T23:01:10Z,NA,NA,5,1100,6
9303,2008-08-12T23:04:10Z,NA,NA,12,889,5
9304,2008-08-12T23:06:58Z,2014-02-03T23:47:40Z,NA,126,91,18
9314,2008-08-12T23:17:00Z,NA,NA,19,234,11
9321,2008-08-12T23:35:00Z,NA,NA,177,432,10
9331,2008-08-12T23:45:51Z,2013-05-17T16:18:28Z,2013-05-17T16:18:32Z,10,NA,9
9332,2008-08-12T23:55:24Z,2010-12-29T20:47:51Z,2012-02-06T10:18:46Z,8,NA,0
9336,2008-08-13T00:01:11Z,NA,NA,3,296,3
9338,2008-08-13T00:01:56Z,NA,NA,2,1063,2
9341,2008-08-13T00:11:03Z,NA,NA,5,233,2
9347,2008-08-13T00:25:47Z,2012-04-18T18:26:38Z,2012-04-19T02:12:25Z,7,NA,7
9355,2008-08-13T00:35:50Z,NA,NA,15,234,7
9361,2008-08-13T00:49:17Z,NA,NA,3,318,1
9372,2008-08-13T01:02:27Z,NA,NA,6,1157,1
9376,2008-08-13T01:05:47Z,NA,NA,55,1083,12
9383,2008-08-13T01:14:16Z,NA,NA,1,1154,2
9388,2008-08-13T01:24:18Z,2012-04-18T18:23:53Z,2015-06-09T06:13:12Z,16,NA,15
9389,2008-08-13T01:27:19Z,NA,2008-08-24T15:19:36Z,4,NA,10
9399,2008-08-13T01:50:16Z,2013-08-05T21:16:40Z,2013-09-26T11:38:00Z,11,NA,11
9409,2008-08-13T02:15:17Z,NA,NA,4,952,2
9410,2008-08-13T02:16:32Z,NA,NA,374,432,5
9433,2008-08-13T03:17:52Z,NA,NA,9,327,11
9434,2008-08-13T03:18:32Z,NA,NA,52,233,10
9435,2008-08-13T03:23:55Z,2017-02-05T15:27:28Z,NA,5,648,8
9439,2008-08-13T03:26:38Z,2011-10-26T12:36:04Z,2011-11-23T17:36:01Z,3,NA,0
9455,2008-08-13T03:47:52Z,NA,NA,7,204,4
9467,2008-08-13T04:04:05Z,2012-04-11T21:00:03Z,NA,6,699,1
9472,2008-08-13T04:27:31Z,NA,NA,0,493,4
9473,2008-08-13T04:30:30Z,NA,NA,4,67,2
9484,2008-08-13T04:59:53Z,NA,2008-08-24T15:17:10Z,0,NA,1
9486,2008-08-13T05:09:33Z,NA,NA,9,327,5
9498,2008-08-13T05:59:13Z,NA,2008-08-24T14:56:27Z,-6,NA,4
9501,2008-08-13T06:04:52Z,NA,NA,4,NA,3
9508,2008-08-13T06:17:00Z,NA,NA,9,419,3
9517,2008-08-13T06:33:51Z,NA,2008-08-24T15:16:36Z,-5,NA,3
9538,2008-08-13T07:29:48Z,2008-08-24T03:12:43Z,2008-09-14T09:39:48Z,7,NA,0
9543,2008-08-13T07:33:45Z,NA,NA,17,960,7
9545,2008-08-13T07:38:15Z,2011-01-26T21:22:15Z,2011-01-26T21:23:30Z,62,NA,0
9551,2008-08-13T07:41:49Z,NA,2008-08-24T15:21:23Z,-1,NA,9
9570,2008-08-13T08:05:00Z,NA,NA,1,1163,3
9574,2008-08-13T08:06:57Z,2012-04-17T13:13:12Z,2012-04-17T13:23:28Z,7,NA,7
9589,2008-08-13T08:47:36Z,2014-05-12T03:27:43Z,NA,38,1007,10
9591,2008-08-13T08:59:42Z,2011-10-05T05:23:11Z,NA,65,1094,9
9598,2008-08-13T09:20:04Z,NA,2008-09-11T10:26:57Z,1,NA,0
9599,2008-08-13T09:23:12Z,NA,2009-02-10T16:26:36Z,1,NA,0
9600,2008-08-13T09:23:25Z,2008-08-24T03:12:35Z,2008-09-14T09:39:59Z,8,NA,0
9601,2008-08-13T09:24:10Z,NA,NA,7,376,3
9603,2008-08-13T09:27:38Z,2013-06-07T21:01:09Z,2015-01-20T19:56:15Z,108,NA,32
9612,2008-08-13T09:40:12Z,NA,NA,2,982,3
9614,2008-08-13T09:41:43Z,NA,NA,6,844,3
9615,2008-08-13T09:43:53Z,NA,NA,26,837,9
9629,2008-08-13T10:04:40Z,NA,NA,3,2090742,4
9632,2008-08-13T10:05:41Z,NA,NA,25,900,5
9650,2008-08-13T11:06:12Z,NA,NA,14,1084,12
9662,2008-08-13T11:30:43Z,2011-07-09T12:23:11Z,2011-07-09T15:51:51Z,0,NA,0
9664,2008-08-13T11:37:28Z,NA,2008-10-03T22:15:23Z,1,NA,-1
9666,2008-08-13T11:41:29Z,NA,NA,60,1016,16
9667,2008-08-13T11:42:13Z,NA,NA,7,887,2
9673,2008-08-13T11:48:44Z,NA,NA,156,493,19
9675,2008-08-13T11:49:14Z,NA,NA,2,1182,3
9687,2008-08-13T12:06:07Z,NA,NA,7,1097,3
9693,2008-08-13T12:11:07Z,NA,NA,0,1185,1
9702,2008-08-13T12:23:37Z,NA,NA,1,1193,6
9704,2008-08-13T12:28:57Z,NA,NA,1,1042,1
9705,2008-08-13T12:29:57Z,2012-08-29T12:06:47Z,2015-11-25T18:16:33Z,29,NA,16
9729,2008-08-13T12:50:10Z,NA,NA,3,1196,1
9734,2008-08-13T12:53:20Z,NA,NA,6,383,7
9745,2008-08-13T12:57:25Z,2015-06-25T19:57:57Z,NA,5,194,3
9749,2008-08-13T13:00:23Z,NA,NA,2,834,7
9750,2008-08-13T13:00:48Z,NA,NA,5,123,17
9751,2008-08-13T13:01:08Z,2010-04-08T18:58:29Z,NA,3,1013,2
9761,2008-08-13T13:06:49Z,2012-01-26T13:10:09Z,2012-08-22T00:21:51Z,5,NA,15
9769,2008-08-13T13:09:58Z,NA,NA,0,1109,3
9773,2008-08-13T13:12:09Z,2011-02-11T16:29:15Z,2011-02-12T00:18:04Z,39,NA,0
9783,2008-08-13T13:18:30Z,NA,NA,8,1213,9
9800,2008-08-13T13:33:48Z,NA,2008-08-24T14:57:16Z,0,NA,3
9805,2008-08-13T13:38:56Z,NA,NA,7,383,9
9820,2008-08-13T13:46:14Z,2011-06-08T13:30:01Z,2014-06-09T18:42:14Z,3,NA,4
9825,2008-08-13T13:47:14Z,2009-05-12T10:01:16Z,2010-10-21T05:55:46Z,1,NA,0
9831,2008-08-13T13:49:51Z,NA,NA,3,1491425,2
9836,2008-08-13T13:51:48Z,2016-12-16T13:07:42Z,NA,5,2347826,3
9841,2008-08-13T13:54:36Z,NA,2008-12-11T07:57:22Z,0,NA,0
9843,2008-08-13T13:56:09Z,2012-05-09T16:31:39Z,2012-05-09T16:31:41Z,1,NA,5
9846,2008-08-13T14:00:55Z,NA,NA,5,750,12
9856,2008-08-13T14:06:24Z,2013-08-04T02:40:22Z,2015-03-24T04:34:34Z,1,NA,13
9866,2008-08-13T14:13:04Z,NA,2008-09-15T13:04:08Z,-1,NA,0
9876,2008-08-13T14:21:46Z,NA,2008-09-11T10:27:08Z,-10,NA,0
9877,2008-08-13T14:22:20Z,2015-04-25T00:14:06Z,NA,32,572,11
9882,2008-08-13T14:25:58Z,NA,NA,3,NA,10
9885,2008-08-13T14:28:22Z,NA,2008-09-11T16:41:51Z,-2,NA,0
9905,2008-08-13T14:42:52Z,NA,NA,3,1185,3
9908,2008-08-13T14:44:17Z,2013-01-26T13:06:25Z,2013-01-29T22:16:40Z,5,NA,15
9913,2008-08-13T14:51:00Z,2014-05-09T18:26:26Z,2015-01-14T04:01:37Z,8,NA,9
9926,2008-08-13T15:09:51Z,2013-11-13T16:38:43Z,NA,7,1175,7
9928,2008-08-13T15:11:09Z,NA,NA,6,NA,4
9932,2008-08-13T15:16:50Z,NA,NA,1,1217,2
9938,2008-08-13T15:22:47Z,NA,NA,28,263,3
9942,2008-08-13T15:25:41Z,NA,2008-08-13T16:54:25Z,0,NA,6
9951,2008-08-13T15:33:48Z,NA,2010-12-30T09:49:12Z,59,NA,0
9953,2008-08-13T15:35:02Z,2011-03-23T11:50:53Z,2012-06-14T18:45:18Z,16,NA,8
9973,2008-08-13T15:47:53Z,NA,2008-08-13T15:59:37Z,-4,NA,3
9974,2008-08-13T15:49:41Z,NA,NA,26,1219,9
9977,2008-08-13T15:50:56Z,NA,NA,1,1226,3
9978,2008-08-13T15:51:27Z,NA,2008-08-24T14:56:14Z,-9,NA,12
9984,2008-08-13T15:54:55Z,NA,2008-08-27T13:33:08Z,-14,NA,0
10000,2008-08-13T16:03:41Z,NA,2008-08-24T14:56:08Z,0,NA,4
10006,2008-08-13T16:08:43Z,NA,NA,23,313,5
10015,2008-08-13T16:13:50Z,NA,2008-08-28T05:23:23Z,1,NA,-1
10038,2008-08-13T16:26:10Z,NA,NA,6,1384652,4
10042,2008-08-13T16:29:22Z,2012-01-03T20:21:00Z,NA,118,571,6
10043,2008-08-13T16:29:56Z,NA,NA,3,503,1
10059,2008-08-13T16:42:40Z,NA,NA,5,NA,5
10061,2008-08-13T16:45:03Z,NA,NA,4,571,5
10066,2008-08-13T16:51:28Z,2015-07-13T12:02:15Z,NA,4,350,11
10071,2008-08-13T16:55:51Z,NA,NA,3,636,3
10072,2008-08-13T16:55:58Z,NA,NA,5,NA,7
10082,2008-08-13T17:05:38Z,2012-12-19T11:19:45Z,2012-12-19T11:20:02Z,1,NA,6
10083,2008-08-13T17:06:04Z,2014-03-31T15:17:09Z,NA,11,1190,10
10088,2008-08-13T17:09:26Z,NA,NA,3,327,1
10098,2008-08-13T17:16:33Z,NA,NA,2,1220,5
10100,2008-08-13T17:19:15Z,NA,2008-08-24T14:59:52Z,-1,NA,4
10118,2008-08-13T17:43:10Z,2014-09-21T15:01:00Z,2014-09-21T15:01:03Z,4,NA,13
10123,2008-08-13T17:46:41Z,NA,NA,9,742,6
10127,2008-08-13T17:52:58Z,2011-08-27T14:38:04Z,2015-01-14T04:01:49Z,1,NA,4
10147,2008-08-13T18:14:06Z,2008-08-27T17:34:24Z,2008-08-27T17:43:05Z,2,NA,0
10149,2008-08-13T18:15:09Z,NA,NA,6,92,4
10158,2008-08-13T18:18:30Z,NA,NA,2,64,5
10169,2008-08-13T18:27:32Z,NA,2009-04-18T10:50:46Z,0,NA,0
10190,2008-08-13T18:38:02Z,NA,NA,10,373,8
10198,2008-08-13T18:43:43Z,NA,2008-08-13T18:49:25Z,-4,NA,4
10199,2008-08-13T18:43:49Z,2012-08-27T16:22:59Z,2014-03-29T17:54:05Z,2,NA,11
10205,2008-08-13T18:46:44Z,2013-02-13T19:15:37Z,NA,3,1228,9
10215,2008-08-13T18:53:11Z,2011-07-10T20:48:05Z,2011-11-01T03:40:01Z,1,NA,0
10216,2008-08-13T18:53:24Z,2012-08-13T12:26:19Z,2013-04-03T16:50:00Z,15,NA,11
10228,2008-08-13T19:02:23Z,NA,NA,34,204,7
10229,2008-08-13T19:03:21Z,NA,NA,3,380,4
10230,2008-08-13T19:03:27Z,NA,NA,12,288,13
10238,2008-08-13T19:07:45Z,NA,2008-08-29T16:31:16Z,2,NA,0
10243,2008-08-13T19:09:24Z,NA,NA,12,326,12
10256,2008-08-13T19:15:07Z,2013-06-19T12:54:50Z,2014-10-23T05:07:15Z,59,NA,17
10260,2008-08-13T19:18:07Z,NA,NA,6,203,13
10274,2008-08-13T19:24:22Z,2016-03-21T08:29:33Z,NA,34,380,9
10293,2008-08-13T19:35:31Z,NA,NA,9,567,5
10300,2008-08-13T19:45:33Z,NA,NA,10,203,6
10303,2008-08-13T19:51:02Z,NA,NA,3,571,6
10308,2008-08-13T19:55:06Z,2014-03-19T11:02:05Z,NA,30,763,4
10309,2008-08-13T19:56:52Z,NA,NA,6,1143,3
10313,2008-08-13T20:02:06Z,2012-11-06T17:52:19Z,NA,11,1245,9
10314,2008-08-13T20:03:53Z,NA,NA,4,1043,10
10323,2008-08-13T20:19:09Z,NA,NA,40,1190,5
10324,2008-08-13T20:20:27Z,NA,NA,15,NA,14
10349,2008-08-13T20:41:24Z,NA,NA,17,337,8
10351,2008-08-13T20:42:54Z,NA,2008-09-05T07:02:05Z,1,NA,0
10366,2008-08-13T20:59:54Z,NA,NA,7,521,9
10394,2008-08-13T21:38:19Z,NA,2008-08-24T15:17:53Z,4,NA,17
10412,2008-08-13T22:07:45Z,2013-07-15T19:32:35Z,NA,73,354,18
10425,2008-08-13T22:23:01Z,2012-08-16T16:51:47Z,2015-01-14T00:07:49Z,24,NA,9
10426,2008-08-13T22:24:28Z,2011-09-10T19:15:31Z,2012-08-18T13:59:45Z,188,NA,26
10435,2008-08-13T22:31:17Z,NA,NA,7,781,4
10443,2008-08-13T22:40:57Z,NA,NA,8,432,6
10456,2008-08-13T23:01:01Z,NA,NA,24,1147,5
10458,2008-08-13T23:03:42Z,NA,NA,33,NA,5
10475,2008-08-13T23:29:38Z,2012-03-01T06:12:03Z,NA,24,841,14
10477,2008-08-13T23:31:32Z,NA,NA,9,1256,3
10478,2008-08-13T23:32:09Z,NA,NA,9,722,5
10486,2008-08-13T23:36:28Z,NA,NA,17,906,11
10490,2008-08-13T23:43:54Z,2012-01-03T08:34:00Z,2012-05-04T12:04:41Z,124,NA,31
10499,2008-08-13T23:49:15Z,NA,NA,47,116,11
10506,2008-08-13T23:57:01Z,NA,NA,2,122,2
10515,2008-08-14T00:12:18Z,NA,NA,5,115,7
10524,2008-08-14T00:24:43Z,NA,NA,27,708,5
10531,2008-08-14T00:36:01Z,NA,NA,5,859,1
10532,2008-08-14T00:36:20Z,NA,NA,5,305,6
10533,2008-08-14T00:40:26Z,NA,NA,2,872,5
10553,2008-08-14T01:17:47Z,NA,2008-08-14T01:57:30Z,-6,NA,NA
10564,2008-08-14T01:43:04Z,NA,NA,417,437,31
10568,2008-08-14T01:46:18Z,NA,2008-08-28T05:15:25Z,1,NA,-1
10575,2008-08-14T02:01:02Z,2016-02-09T14:16:36Z,NA,4,1219,15
10580,2008-08-14T02:10:53Z,NA,NA,60,1190,7
10583,2008-08-14T02:20:10Z,2010-10-29T21:43:01Z,2012-08-30T03:04:44Z,9,NA,15
10586,2008-08-14T02:22:37Z,NA,NA,5,797,3
10595,2008-08-14T02:39:38Z,NA,NA,1,1263,2
10599,2008-08-14T02:50:26Z,NA,NA,2,730,10
10600,2008-08-14T02:52:28Z,2015-10-29T20:09:45Z,NA,6,1219,6
10601,2008-08-14T02:56:31Z,2012-08-09T13:41:31Z,2012-08-22T00:25:16Z,18,NA,16
10604,2008-08-14T02:57:18Z,NA,NA,5,150,6
10610,2008-08-14T03:04:16Z,NA,NA,8,805,6
10615,2008-08-14T03:11:47Z,NA,2008-08-24T15:00:57Z,4,NA,4
10616,2008-08-14T03:13:26Z,2013-06-08T04:44:30Z,NA,109,285,12
10634,2008-08-14T03:36:54Z,NA,NA,28,1220,18
10635,2008-08-14T03:39:17Z,NA,NA,66,1220,7
10642,2008-08-14T03:51:14Z,NA,2008-08-14T03:53:13Z,0,NA,1
10644,2008-08-14T03:52:55Z,2012-10-08T10:23:51Z,NA,78,147,20
10658,2008-08-14T04:07:36Z,NA,NA,72,519,7
10661,2008-08-14T04:16:18Z,NA,NA,6,209,2
10666,2008-08-14T04:30:09Z,2011-10-24T18:25:59Z,2011-10-24T18:31:02Z,7,NA,0
10668,2008-08-14T04:31:32Z,NA,NA,15,1114,8
10670,2008-08-14T04:35:16Z,NA,NA,9,209,2
10680,2008-08-14T04:53:45Z,NA,NA,12,1084,5
10688,2008-08-14T05:10:36Z,2014-04-21T17:09:18Z,2017-02-15T17:20:25Z,31,NA,14
10690,2008-08-14T05:12:38Z,NA,2008-08-24T14:56:57Z,1,NA,4
10699,2008-08-14T05:30:37Z,NA,2008-08-24T14:59:31Z,1,NA,5
10703,2008-08-14T05:36:36Z,NA,2008-10-16T10:47:57Z,1,NA,-1
10715,2008-08-14T05:55:56Z,2012-09-04T11:40:16Z,2012-09-04T13:28:24Z,2,NA,15
10727,2008-08-14T06:07:53Z,NA,NA,3,116,5
10731,2008-08-14T06:10:25Z,NA,NA,8,116,7
10735,2008-08-14T06:12:40Z,NA,2008-08-24T14:59:15Z,2,NA,5
10743,2008-08-14T06:19:07Z,NA,2008-08-24T14:59:24Z,2,NA,6
10752,2008-08-14T06:27:57Z,NA,NA,200,122,19
10782,2008-08-14T07:21:12Z,NA,NA,2,481,2
10793,2008-08-14T08:06:59Z,NA,NA,4,1269,7
10798,2008-08-14T08:14:15Z,2012-02-20T19:06:13Z,NA,17,831,2
10808,2008-08-14T08:30:27Z,NA,NA,33,841,5
10810,2008-08-14T08:38:24Z,NA,NA,4,966,2
10819,2008-08-14T09:01:37Z,NA,NA,53,224,7
10822,2008-08-14T09:09:52Z,NA,NA,5,1271,2
10825,2008-08-14T09:14:07Z,NA,NA,36,993,18
10836,2008-08-14T09:24:32Z,2012-03-06T02:24:56Z,2014-05-03T03:03:47Z,57,NA,35
10848,2008-08-14T09:51:06Z,NA,NA,446,NA,18
10855,2008-08-14T10:08:27Z,NA,NA,750,445,19
10860,2008-08-14T10:23:05Z,NA,NA,9,377,8
10870,2008-08-14T10:32:52Z,NA,NA,5,1109,5
10872,2008-08-14T10:34:05Z,2012-09-17T15:12:09Z,NA,3,1384652,9
10877,2008-08-14T10:42:32Z,NA,NA,79,486,16
10880,2008-08-14T10:42:59Z,2016-12-20T09:40:41Z,NA,40,1007,5
10891,2008-08-14T11:05:21Z,NA,NA,4,1075,1
10898,2008-08-14T11:18:39Z,NA,NA,4,162,3
10901,2008-08-14T11:26:02Z,NA,NA,10,1169,6
10905,2008-08-14T11:30:54Z,NA,NA,25,905,2
10915,2008-08-14T11:56:29Z,NA,NA,3,1284,6
10919,2008-08-14T12:07:27Z,NA,NA,8,383,2
10925,2008-08-14T12:23:43Z,NA,2011-09-21T06:37:49Z,3,NA,0
10926,2008-08-14T12:27:00Z,NA,NA,1,1290,4
10930,2008-08-14T12:35:47Z,NA,2011-09-27T09:07:40Z,6,NA,0
10933,2008-08-14T12:37:21Z,2013-07-23T22:30:17Z,NA,10,905,6
10935,2008-08-14T12:41:43Z,NA,NA,0,1100,4
10936,2008-08-14T12:42:14Z,2012-09-15T23:18:40Z,2012-10-28T22:41:18Z,19,NA,14
10942,2008-08-14T12:45:27Z,NA,2008-08-24T15:00:42Z,1,NA,14
10949,2008-08-14T12:49:03Z,NA,NA,10,987,6
10953,2008-08-14T12:51:37Z,2012-02-07T19:52:26Z,2012-08-22T15:57:54Z,5,NA,8
10961,2008-08-14T12:57:44Z,2012-03-06T14:03:46Z,2014-06-06T05:08:52Z,31,NA,34
10980,2008-08-14T13:16:37Z,NA,NA,9,96,3
10985,2008-08-14T13:19:08Z,NA,NA,20,1304,8
10990,2008-08-14T13:22:25Z,NA,NA,35,1153,7
10999,2008-08-14T13:27:40Z,NA,NA,5,1122,3
11016,2008-08-14T13:38:23Z,NA,2008-08-24T14:59:10Z,9,NA,8
11028,2008-08-14T13:44:43Z,NA,NA,4,1030,8
11043,2008-08-14T13:53:33Z,2013-07-23T16:00:51Z,NA,36,637,17
11045,2008-08-14T13:54:43Z,NA,NA,48,767,8
11046,2008-08-14T13:54:56Z,2011-11-20T15:43:37Z,2012-08-24T21:49:09Z,5,NA,10
11055,2008-08-14T13:57:20Z,NA,NA,4,543,5
11060,2008-08-14T13:59:21Z,NA,NA,21,912,8
11070,2008-08-14T14:02:00Z,2011-09-18T21:58:02Z,2012-08-11T22:28:13Z,-2,NA,14
11085,2008-08-14T14:11:42Z,NA,NA,17,166,3
11088,2008-08-14T14:14:03Z,NA,NA,51,1309,7
11099,2008-08-14T14:23:11Z,NA,NA,3,1185,20
11112,2008-08-14T14:30:17Z,NA,NA,8,1175,3
11127,2008-08-14T14:37:27Z,NA,NA,7,179,4
11135,2008-08-14T14:42:50Z,NA,NA,1,1311,2
11141,2008-08-14T14:46:30Z,NA,NA,2,1144,5
11145,2008-08-14T14:51:28Z,NA,NA,14,1311,5
11147,2008-08-14T14:53:32Z,2012-12-26T16:36:09Z,2012-12-27T15:32:56Z,15,NA,11
11152,2008-08-14T14:56:30Z,NA,NA,3,NA,3
11156,2008-08-14T14:58:51Z,2014-01-29T22:34:48Z,2014-01-29T22:34:54Z,7,NA,14
11158,2008-08-14T14:59:51Z,NA,2008-08-14T15:54:00Z,-2,NA,8
11174,2008-08-14T15:10:43Z,NA,2008-10-03T22:20:06Z,2,NA,-1
11194,2008-08-14T15:20:26Z,NA,NA,74,1204,11
11199,2008-08-14T15:25:44Z,NA,NA,5,299,15
11200,2008-08-14T15:26:11Z,NA,NA,1,26,6
11219,2008-08-14T15:34:26Z,NA,NA,25,160,6
11246,2008-08-14T15:57:07Z,NA,2016-05-25T11:10:00Z,309,NA,41
11248,2008-08-14T15:59:25Z,2015-06-17T20:03:57Z,NA,0,1145,6
11263,2008-08-14T16:09:55Z,NA,NA,7,1192,6
11267,2008-08-14T16:14:36Z,NA,NA,5,832,2
11275,2008-08-14T16:19:49Z,NA,NA,2,1154,2
11279,2008-08-14T16:25:12Z,NA,NA,2,305,5
11288,2008-08-14T16:30:49Z,NA,NA,6,1346,3
11291,2008-08-14T16:32:22Z,NA,NA,15,1344,4
11294,2008-08-14T16:35:30Z,NA,2008-08-24T14:58:54Z,0,NA,3
11305,2008-08-14T16:41:25Z,NA,NA,52,895,9
11311,2008-08-14T16:43:03Z,NA,NA,17,299,12
11313,2008-08-14T16:43:12Z,2012-01-23T00:08:40Z,2012-02-22T21:05:41Z,10,NA,0
11318,2008-08-14T16:44:42Z,NA,NA,18,322,3
11330,2008-08-14T16:51:07Z,NA,NA,8,432,9
11333,2008-08-14T16:56:24Z,2015-06-11T03:33:19Z,NA,8,1124,7
11338,2008-08-14T17:04:25Z,2016-10-05T20:52:57Z,NA,12,1318,3
11341,2008-08-14T17:06:46Z,NA,NA,0,1104,6
11345,2008-08-14T17:09:43Z,NA,NA,15,64,4
11350,2008-08-14T17:15:08Z,2012-08-22T00:34:37Z,2012-08-22T00:40:01Z,33,NA,27
11359,2008-08-14T17:17:30Z,2013-03-14T14:53:25Z,NA,8,327,8
11362,2008-08-14T17:18:45Z,2009-11-04T18:30:25Z,2010-10-21T05:55:46Z,21,NA,39
11368,2008-08-14T17:21:13Z,2011-10-24T18:25:53Z,2012-02-23T20:14:19Z,23,NA,0
11381,2008-08-14T17:25:29Z,NA,NA,4,1030,6
11405,2008-08-14T17:39:46Z,NA,NA,29,112,5
11420,2008-08-14T17:59:15Z,NA,2008-09-08T07:46:53Z,-15,NA,-1
11423,2008-08-14T18:04:45Z,NA,NA,11,1356,2
11426,2008-08-14T18:05:37Z,2011-10-24T14:15:34Z,2011-10-24T18:28:55Z,8,NA,0
11430,2008-08-14T18:08:00Z,NA,NA,5,1194,2
11439,2008-08-14T18:11:31Z,NA,NA,5,1360,2
11459,2008-08-14T18:28:31Z,2011-10-25T20:35:58Z,2015-01-13T02:47:41Z,7,NA,14
11460,2008-08-14T18:28:42Z,NA,NA,3,1154,2
11462,2008-08-14T18:30:01Z,NA,NA,21,730,17
11464,2008-08-14T18:30:58Z,2011-09-08T13:38:23Z,2011-11-29T13:47:31Z,113,NA,0
11477,2008-08-14T18:41:54Z,NA,2008-08-25T21:57:50Z,1,NA,3
11489,2008-08-14T18:49:30Z,2012-01-09T13:50:31Z,2012-10-28T22:39:23Z,0,NA,6
11491,2008-08-14T18:49:47Z,NA,NA,21,1366,9
11500,2008-08-14T18:52:54Z,NA,NA,24,149,12
11514,2008-08-14T19:00:16Z,NA,NA,9,1318,14
11516,2008-08-14T19:01:02Z,NA,NA,5,317,1
11520,2008-08-14T19:03:53Z,NA,NA,3,1327,6
11522,2008-08-14T19:04:08Z,NA,2008-08-26T11:40:11Z,-3,NA,0
11530,2008-08-14T19:07:55Z,2008-12-29T15:39:17Z,2009-04-24T15:55:04Z,3,NA,0
11532,2008-08-14T19:08:21Z,NA,NA,45,1142,8
11540,2008-08-14T19:12:29Z,2012-04-29T05:55:24Z,2012-08-30T14:06:38Z,7,NA,18
11561,2008-08-14T19:23:54Z,NA,NA,13,1310,4
11562,2008-08-14T19:24:17Z,NA,NA,90,1366,4
11574,2008-08-14T19:32:03Z,NA,NA,7,1019,5
11585,2008-08-14T19:39:32Z,NA,NA,48,383,8
11586,2008-08-14T19:39:32Z,NA,NA,26,322,15
